start,end,id,total_len,country,mode,devicetype,language,consent,relationship,income_reference,income_year,income_month,income_week,country_birth_mother,country_birth_father,country_birth_partner,municipality_years,children_hh,children_out,childr_n_0to5,childr_n_6to15,others_n,grandchildren,pets__1,pets__2,pets__3,pets__4,pets__5,pets__6,contract,worklife_balance,telework,rand1,loneliness_djg_a,loneliness_djg_b,loneliness_djg_c,loneliness_djg_d,loneliness_djg_e,loneliness_djg_f,family_meet_face,family_meet_tele,family_n__1,family_n__1__open,friends_meet_face,friends_meet_tele,friends_n__1,friends_n__1__open,neighbours,social_support_a,social_support_b,social_support_c,social_support_d,relationship_happiness,social_activities_a,social_activities_b,social_activities_c,loneliness_ucla_a,loneliness_ucla_b,loneliness_ucla_c,relationship_need,loneliness_direct,loneliness_intensity,life_events__1,life_events__2,life_events__3,life_events__4,life_events__5,life_events__6,life_events__7,life_events__8,life_events__9,life_events__10,life_events__11,life_events__12,lost_spouse,interventions_heard,interventions_done__1,interventions_done__2,interventions_done__3,interventions_done__4,interventions_done__5,interventions_done__6,interventions_done__7,interventions_done__8,interventions_done__9,interventions_done__10,interventions_done__11,interventions_done__12,interventions_done__13,interventions_done__14,interventions_done__15,interventions_done__16,loneliness_work_a,loneliness_work_b,loneliness_work_c,loneliness_education_a,loneliness_education_b,loneliness_education_c,loneliness_stigma1,loneliness_stigma2,sm_purpose_a,sm_purpose_b,sm_purpose_c,sm_purpose_d,sm_purpose_e,sm_time_a,sm_time_b,sm_time_c,sm_time_d,feelings_nerv,feelings_hopel,feelings_restl,feelings_depr,feelings_worthl,risk_a,risk_b,risk_c,civic_attitudes_a,civic_attitudes_b,civic_attitudes_c,trust,vote,vote_open,child_health,child_health_relatives_1,child_health_relatives_2,child_health_relatives_3,child_health_relatives_4,child_health_relatives_5,child_health_relatives_6,child_relationship_a,child_relationship_b,child_friends,religion_child,religion_now,health_general,smoking,gender,date_birth_month,date_birth_year,age,age_class,country_birth_yourself,sex_orientation,education,adults_n,region_residence,municipality_type,work_status,main_job,occupation,nace_sector,income_source,exercise,health_condition,health_condition_intensity,w_country,w_country_5,w_design
28 Nov 22,28 Nov 22,978,1919.766,10,2,1,fr,1,5,2,,6,,14,14,,32,0,1,0,0,0,3,,,,,,6,,,,2,3,2,3,2,3,1,2,5,1,5,5,6,1,3,2,998,2,3,2,,5,5,5,2,1,2,5,3,5,,,,,,,,,,,11,,2,1,1,,,,,,,,9,,11,,,,,,,,,,,,1,3,2,2,2,2,2,1,3,3,4,6,6,6,6,3,3,4,2,4,4,4,3,999,,3,1,,,,,,6,7,3,2,5,2,3,2,6,1947,75,6,14,1,8,1,41,3,6,,,,3,3,1,2,.17015651,.13628876,.3847349
28 Nov 22,28 Nov 22,979,844.79303,27,2,2,sv,1,3,2,,10,,13,13,13,32,0,2,0,0,0,1,,,,,,6,,,,2,3,3,3,1,1,1,5,6,1,3,2,4,1,4,1,4,4,4,4,8,2,2,1,1,1,1,2,5,,,,,,,6,,,,,,,,998,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2,2,2,3,3,3,1,1,6,5,6,5,6,3,2,4,7,3,8,7,417,,3,,,,,5,,3,5,1,4,4,2,2,2,4,1961,61,5,13,1,4,1,133,3,6,,,,3,7,2,,.79135978,.46855763,.93926126
28 Nov 22,28 Nov 22,980,937.95599,10,2,2,fr,1,2,2,,6,,14,14,14,5,0,0,0,0,0,,,,,,,6,,,,1,3,3,3,3,3,1,5,7,1,2,6,7,1,0,1,5,5,5,5,10,2,3,2,1,1,1,6,5,,,,,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,,,,5,2,999,1,2,5,4,2,4,2,3,4,1,2,3,6,2,4,6,5,10,4,1,1,7,5,169,,3,,,,,5,,7,4,1,5,5,2,3,1,7,2000,22,1,14,1,7,2,45,3,2,,,,1,1,2,,1.793849,1.6255484,1.0854439
28 Nov 22,28 Nov 22,981,827.383,27,2,1,sv,1,1,2,,4,,41,41,,41,0,0,0,0,0,1,,,,,,6,1,8,3,1,1,2,3,2,3,2,5,5,1,3,2,2,1,0,5,998,1,2,1,,1,1,1,3,3,3,5,3,7,,,,,,,,,,,11,,,998,,,,,,,,,,,,12,,,,,4,997,4,,,,1,3,2,2,1,2,1,1,2,1,5,4,2,2,2,2,2,3,3,2,1,3,2,998,,2,,,,,5,,10,9,2,5,5,4,3,1,2,1981,41,3,41,1,4,1,133,3,1,2,7,6,1,2,2,,1.3138235,2.2417295,1.1648675
28 Nov 22,28 Nov 22,982,1143.307,27,2,1,sv,1,3,2,,9,,41,15,41,50,0,2,0,0,0,3,,,3,,,,3,7,1,2,3,1,3,2,1,2,6,6,1,3,3,5,1,4,1,4,4,3,4,7,4,3,1,2,1,2,5,4,3,,,,,,6,,,,,,,,2,1,,,,,,,,,10,,,,,,,997,997,997,,,,1,3,3,3,2,1,2,3,2,1,5,4,5,4,4,5,2,2,5,7,8,3,8,373,,2,1,,,,,,7,3,2,5,5,2,3,2,3,1958,64,5,41,1,4,2,133,3,1,2,3,7,1,2,2,,.79135978,.46855763,.93926126
28 Nov 22,28 Nov 22,983,478.25299,27,2,2,sv,1,3,2,,3,,224,224,998,8,2,0,2,0,0,1,,,,,,6,1,7,1,1,999,1,3,1,999,1,6,4,1,12,3,1,999,,2,2,3,2,4,9,999,5,4,999,999,999,4,3,8,,,,,,,,,,,,999,,1,,,,,,,,,,,,,,,,999,4,1,4,,,,2,998,2,6,1,3,6,5,6,8,999,999,3,6,1,999,2,11,6,4,4,999,2,375,,2,,,,,5,,6,3,4,3,3,2,2,1,5,1981,41,3,41,1,4,2,133,2,1,2,1,8,1,3,2,,1.3138235,2.2417295,1.1648675
28 Nov 22,28 Nov 22,984,1203.801,10,2,2,fr,1,1,2,,3,,14,14,,2,0,0,0,0,0,,,2,,,,,1,5,2,1,2,2,3,2,1,1,6,7,1,4,5,5,1,1,3,5,2,4,2,,3,3,2,2,1,2,6,4,3,1,,,,,,7,,9,,,,,2,1,,,,,,,,,,11,,,,,,4,1,1,,,,1,2,2,4,2,2,4,6,5,1,6,4,4,3,3,3,5,4,3,5,6,8,6,998,,1,,,,,5,,10,8,2,5,5,2,3,2,7,1995,27,2,14,1,8,1,44,2,1,2,1,4,1,4,2,,1.1450301,1.5243641,1.3381872
28 Nov 22,28 Nov 22,985,892.81598,10,2,1,fr,1,3,3,9,,,14,14,14,2,0,1,0,0,0,1,1,,,,,,,,,2,2,3,3,2,1,1,4,6,1,3,4,6,1,15,2,5,5,4,4,8,2,5,2,2,1,1,4,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,2,2,2,3,1,1,2,5,6,6,5,4,4,3,4,8,8,9,6,168,,1,1,,,,,,8,7,1,5,5,2,3,1,1,1956,66,6,14,1,8,2,45,1,6,,,,3,8,1,3,.55822462,.70840168,.7694698
28 Nov 22,28 Nov 22,986,1050.485,27,2,1,sv,1,3,2,,9,,41,41,41,5,0,0,0,0,0,1,1,,,,,,1,7,2,1,2,3,3,2,2,1,4,5,1,6,5,5,1,4,1,998,3,4,3,6,1,3,3,2,2,1,6,4,7,,,3,,,,7,8,,,,,,1,,,,,,,,,,,,12,,,,,4,3,3,,,,1,2,2,3,2,2,2,4,3,1,6,2,3,2,4,2,1,3,5,10,7,6,2,998,,4,,,,4,,,10,10,2,5,5,3,3,2,5,1992,30,2,41,1,7,2,133,3,1,2,1,7,1,6,2,,1.0298169,.53895038,1.1433755
28 Nov 22,28 Nov 22,987,1135.7111,10,2,1,fr,1,3,2,,9,,14,14,16,4,0,0,0,0,0,1,,,,,,6,1,8,2,2,2,3,3,1,2,1,2,5,1,10,6,7,1,15,4,4,4,4,5,9,5,3,5,1,1,2,5,4,4,,,,,,,,8,,,,,,1,1,,3,,,,,,,,,,,,,,3,2,3,,,,1,3,3,4,2,3,5,5,3,5,6,3,5,3,4,2,2,5,6,6,9,9,8,998,,1,,,,,5,,8,8,1,2,5,3,3,1,10,1988,34,2,14,2,8,2,46,3,1,2,2,4,1,3,2,,.39592832,.50684345,.66909361
28 Nov 22,28 Nov 22,988,663.16302,27,2,2,sv,1,1,2,,8,,41,41,,0,0,0,0,0,1,,,,,,,6,3,7,3,2,2,2,3,1,1,1,5,6,1,5,7,4,1,1,3,4,5,5,5,,5,4,7,1,1,1,5,4,3,,,,,,,,,,,11,,,1,,,,,,,,,9,,,,,,,,3,2,1,,,,1,1,6,3,3,6,5,3,5,3,5,3,4,3,4,3,6,8,4,8,5,7,10,377,,1,,,,,5,,10,10,2,1,1,1,3,1,11,2003,19,1,41,1,4,4,134,2,1,1,4,6,1,8,2,,1.6645005,.79776692,1.2247224
28 Nov 22,28 Nov 22,989,1040.736,27,2,1,sv,1,2,2,,7,,33,33,999,28,0,0,0,0,0,1,,,,,,6,2,9,1,1,3,3,3,1,1,1,4,5,1,12,6,6,1,9,2,5,5,5,5,8,1,2,1,1,1,2,4,4,3,1,,,4,,,,8,,,,,,1,1,,,,,,,,,,,,,,,,4,1,1,,,,1,3,3,2,1,2,3,2,3,1,8,6,6,6,6,6,2,4,2,8,2,9,6,379,,1,,,,,5,,10,10,1,5,5,2,3,1,7,1983,39,3,33,1,7,3,134,3,1,2,3,4,1,5,1,2,1.0621541,.90994996,1.1648675
28 Nov 22,28 Nov 22,990,1197.5229,10,2,1,fr,1,3,3,10,,,44,44,14,3,0,2,0,0,0,2,,,,,,6,,,,2,3,3,3,2,3,1,5,3,1,4,2,2,1,8,1,1,1,1,1,10,2,2,1,1,1,1,3,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,1,1,1,1,1,1,7,6,5,6,6,5,1,8,1,1,3,9,5,168,,1,1,,,,,,5,5,1,5,5,2,2,1,7,1947,75,6,44,1,8,2,47,2,6,,,,3,1,1,3,.51521665,.68934453,.7694698
28 Nov 22,28 Nov 22,991,1217.459,10,2,1,fr,1,1,998,,998,,74,14,,0,0,0,0,1,0,,1,,3,4,,,,,,1,2,3,3,1,2,1,2,2,1,10,7,7,1,10,3,998,2,5,998,,1,4,1,3,2,2,4,3,999,,,,,,,7,,,,,,,1,1,2,,,,,,,,,11,,,,,,,,,5,1,2,1,3,3,3,2,3,4,4,3,1,5,2,3,2,3,3,11,11,5,10,10,10,4,998,,4,,,,,5,,10,10,1,5,5,3,2,2,6,2004,18,1,14,1,998,2,47,1,2,,,,999,4,2,,3.0000451,3.0000451,1.0854439
28 Nov 22,28 Nov 22,992,1118.688,10,2,1,fr,1,4,2,,7,,14,14,,34,0,3,0,0,0,2,,,,,,6,,,,1,3,2,3,1,2,3,6,6,1,10,6,6,1,8,3,4,1,4,3,,2,999,1,1,1,1,999,4,1,,,,,,,,,,,,999,,1,,,,,,,,,9,,11,,,,,,,,,,,,998,998,2,2,2,2,1,2,2,1,5,5,6,999,6,6,1,3,4,8,1,999,5,168,,2,1,,3,,,,6,7,2,4,4,2,3,1,8,1943,79,6,14,1,6,1,36,2,6,,,,3,5,2,,.45112637,.31647998,.80283248
28 Nov 22,28 Nov 22,993,1064.796,10,2,2,fr,1,3,2,,10,,44,44,14,6,0,2,0,0,0,2,,,,,,6,,,,1,3,3,3,1,3,1,3,6,1,5,5,5,1,10,2,5,5,4,5,9,4,2,1,1,1,1,7,5,,,2,,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,1,1,3,1,3,1,1,3,6,6,6,6,4,2,1,9,7,9,7,171,,1,1,2,,,,,6,2,2,4,5,3,3,2,4,1956,66,6,44,1,6,2,46,1,6,,,,3,6,2,,.34215426,.44275844,.80283248
28 Nov 22,28 Nov 22,994,1729.8409,27,2,1,sv,1,3,2,,10,,41,41,41,40,3,0,1,2,0,1,,,,,,6,1,8,2,1,3,1,3,1,1,1,5,7,1,7,3,4,1,4,1,5,5,4,5,8,5,3,2,1,1,1,5,4,2,,,3,,,,7,8,,,,,,998,1,2,3,,,,,,,,11,,,,,,4,3,3,,,,1,3,3,3,1,3,3,4,3,1,5,5,4,3,4,5,5,5,4,2,7,5,1,375,,2,,,,,5,,9,9,2,4,4,2,3,1,12,1980,41,3,41,1,4,2,135,1,1,2,3,6,1,6,2,,1.4072976,.95877111,1.1648675
28 Nov 22,28 Nov 22,995,816.276,10,2,1,fr,1,1,998,,10,,14,14,,14,1,0,0,0,0,,,,,,,6,2,6,2,2,1,3,2,3,3,3,2,5,1,3,6,7,1,5,2,5,4,4,2,,1,2,6,1,3,2,6,3,7,,,,,,,7,,,,,,,1,,2,,,,,,,,,,,,,,,4,2,2,,,,2,2,2,6,1,2,6,7,6,1,1,2,3,3,2,2,9,5,8,4,1,7,2,169,,3,,,,,5,,6,6,2,5,5,3,2,2,1,2003,19,1,14,1,6,2,36,2,1,2,2,6,1,6,2,,1.4807706,1.9855921,1.0854439
28 Nov 22,28 Nov 22,996,619.62402,10,2,1,fr,1,2,2,,3,,14,14,14,7,0,0,0,0,0,,,,,,,6,,,,1,3,3,3,1,1,1,3,5,1,5,7,7,1,10,2,4,4,4,5,8,6,5,7,1,1,1,6,5,,,,,,,,7,,,,,,,2,,,,,,,,,,,,,,,,,,,,5,2,4,1,2,4,5,2,2,6,3,5,3,5,4,6,6,6,6,6,6,7,6,7,8,8,170,,1,,,,,5,,8,7,2,5,5,2,2,1,7,1998,24,1,14,3,8,1,36,3,2,,,,1,5,2,,1.3894464,1.8060731,1.0854439
28 Nov 22,28 Nov 22,997,1171.299,27,2,2,sv,1,1,2,,4,,41,41,,41,0,0,0,0,0,1,,,,,,6,1,9,2,2,1,2,1,2,3,2,5,6,1,1,6,4,1,0,4,4,2,1,1,,2,2,1,3,2,2,6,4,8,,2,,,,,,,,10,,,,1,,,,,,,,,,,,12,,,,,4,4,4,,,,1,2,2,1,3,1,3,2,3,7,3,6,3,5,3,3,6,3,5,2,8,7,4,373,,2,,,3,,,,6,3,2,5,5,3,3,1,4,1981,41,3,41,1,4,1,133,2,1,2,8,4,1,3,1,3,1.3138235,2.2417295,1.1648675
28 Nov 22,28 Nov 22,998,900.52502,10,2,2,fr,1,2,2,,4,,14,46,14,0,0,0,0,0,2,,1,2,,,,,2,8,2,1,1,2,1,2,3,1,1,1,1,1,4,7,1,8,3,4,5,5,5,10,7,3,2,3,3,3,5,1,8,1,,,4,,,7,8,9,10,,,,2,,,,,,,,,,,,12,,,,,2,5,3,,,,1,2,2,6,2,5,5,7,3,2,8,2,3,3,1,1,1,7,5,10,10,10,1,179,,5,,,,4,,,5,2,5,5,5,5,3,3,5,1998,24,1,14,3,9,1,46,2,1,2,3,1,1,8,1,2,.5104726,.71013612,.54272193
28 Nov 22,28 Nov 22,999,842.52399,27,2,2,sv,1,3,2,,9,,41,41,41,5,0,0,0,0,0,1,,,,,5,,1,9,2,1,3,3,3,1,1,2,2,6,1,3,5,6,1,3,4,4,4,4,5,10,5,3,2,2,1,1,5,5,,,,,,,,7,,,,,,,998,,,,,,,,,,,,,,,,,3,2,2,,,,1,2,3,3,1,2,3,3,4,1,5,5,6,3,5,6,7,5,4,6,7,7,8,378,,2,1,,,,,,9,1,2,5,5,1,3,1,1,1988,34,2,41,1,7,2,133,3,1,2,6,7,1,7,2,,1.1898135,.7037642,1.1433755
28 Nov 22,28 Nov 22,1000,978.14099,27,2,2,sv,1,3,2,,998,,41,41,41,6,2,0,2,0,0,1,,,,,,6,1,8,1,1,3,3,3,1,1,1,3,6,1,8,2,4,1,0,2,3,4,3,4,9,4,2,4,2,1,3,5,4,3,,,,,,,,,,,11,,,998,1,,3,,,,,,,,11,,,,,,3,2,3,,,,1,3,2,3,2,3,2,3,3,4,3,5,4,4,4,5,4,5,4,4,2,8,7,998,,1,,,,,5,,9,8,1,5,5,2,3,2,1,1985,37,3,41,1,7,2,133,3,1,2,3,9,1,3,2,,.96335757,1.6998863,1.1648675
28 Nov 22,28 Nov 22,1001,1102.485,27,2,1,sv,1,1,2,,5,,41,41,,11,0,0,0,0,0,1,,,,,,6,2,5,2,1,2,2,3,2,2,2,3,5,1,1,5,5,1,2,4,3,3,3,3,,4,2,2,2,1,2,6,3,4,,,,,,,,8,,,,,,998,,,,,,,,8,,,,,,,,,3,4,5,,,,1,3,3,2,2,2,2,2,3,1,4,3,2,2,3,3,6,4,6,6,7,6,7,378,,3,1,2,,,,,8,3,1,5,5,3,2,3,4,1985,37,3,41,4,7,1,134,3,1,2,1,8,1,1,1,2,.98542941,1.3449193,1.1648675
28 Nov 22,28 Nov 22,1002,927.09698,10,2,2,fr,1,3,2,,9,,206,206,206,3,0,0,0,0,0,1,,,,,,6,1,8,1,2,3,3,3,1,1,1,2,6,1,5,6,6,1,6,1,5,5,5,4,10,4,4,1,1,1,1,4,5,,,,,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,4,3,2,,,,2,3,3,2,2,3,4,5,4,5,6,4,5,4,4,4,7,8,5,10,6,5,7,420,,1,,,,,5,,9,10,1,3,3,2,1,1,10,1991,31,2,206,1,8,2,45,3,1,2,1,7,1,5,2,,1.436524,1.8401655,1.3381872
28 Nov 22,28 Nov 22,1003,1274.479,27,2,1,sv,1,1,2,,999,,41,41,,63,1,0,0,0,0,1,1,,,,,,,,,1,2,2,3,1,1,2,2,5,1,1,2,4,1,0,2,3,2,3,2,,2,2,1,2,2,1,2,4,4,,,,,,,,,,,11,,,1,,2,3,,,6,,,,10,,,,,,,,,,,,,1,3,3,3,2,3,2,4,2,1,4,2,3,1,3,3,2,4,4,7,3,7,5,378,,3,1,,,4,,,4,8,4,2,5,3,3,2,3,1959,63,5,41,1,4,2,134,3,5,,,,999,4,1,2,.75518799,1.2434114,.93926126
28 Nov 22,28 Nov 22,1004,1287.2111,27,2,1,sv,1,3,2,,7,,116,116,116,0,0,0,0,0,0,1,,,,,,6,1,8,1,2,2,3,2,3,3,3,999,7,1,4,3,4,1,2,6,4,3,2,4,6,2,2,1,2,3,3,5,4,6,,,,,,,,,9,,,,,2,,,3,,,,,,,10,,,,,,,2,3,3,,,,2,3,4,6,2,999,2,6,5,4,6,2,1,4,3,2,4,4,6,2,4,6,4,420,,2,1,,,,,,8,6,3,5,5,3,3,1,7,1986,36,3,116,1,7,2,133,2,1,2,1,7,1,5,2,,1.1130289,.92569393,1.1648675
28 Nov 22,28 Nov 22,1005,915.651,27,2,1,sv,1,2,2,,1,,41,79,999,2,0,0,0,0,0,,,2,,,,,,,,1,2,2,2,3,3,3,3,6,1,4,2,6,1,3,3,2,3,2,4,8,1,2,2,3,2,2,5,3,8,,,,4,5,,,8,,,,,,1,1,,,,5,6,,,,,11,,,,,,,,,,,,1,2,1,3,3,2,3,4,7,6,5,2,2,3,3,3,3,4,5,7,4,5,6,998,,4,1,,,,,,8,5,2,998,5,4,3,2,1,1995,27,2,41,1,4,2,134,2,3,,,,1,3,1,2,1.1600366,3.0000975,1.1433755
28 Nov 22,28 Nov 22,1006,958.55902,27,2,1,sv,1,3,2,,10,,11,11,224,12,2,0,2,0,0,1,,,,,,6,1,10,3,2,3,3,3,1,2,2,3,7,1,8,4,7,1,3,1,4,4,3,5,9,6,3,4,2,1,2,4,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,5,2,2,,,,1,3,3,3,2,3,3,3,3,2,4,5,6,3,4,6,3,5,4,7,6,7,6,374,,1,,,,,5,,9,9,2,4,5,2,3,1,8,1979,43,3,11,1,7,2,133,3,1,2,2,7,1,5,2,,1.1130289,.82223606,1.1648675
28 Nov 22,28 Nov 22,1007,1982.993,15,1,1,it,1,3,2,,6,,20,20,20,71,0,0,0,0,0,1,,,,,,6,,,,1,3,3,3,3,1,2,5,5,1,2,3,4,1,6,2,5,1,3,1,4,1,2,1,1,2,1,5,3,1,,,,,,,7,8,,,,,,2,,,,,,,7,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,8,3,6,4,5,6,10,1,1,10,5,1,5,232,,1,,,3,,,,10,10,1,2,5,2,3,1,4,1951,71,6,20,1,7,2,79,3,6,,,,3,1,1,1,.65425551,.49621609,.924079
28 Nov 22,28 Nov 22,1008,1253.613,27,2,2,sv,1,3,2,,8,,41,11,41,0,1,0,0,1,0,1,1,2,,,5,,,,,2,1,1,999,2,2,3,5,7,1,8,1,2,1,3,6,5,5,5,5,10,1,1,1,3,1,3,5,1,10,,,,,,,,,,,,999,,998,,,,,,,,,,,,12,,,,,,,,,,,2,2,1,5,2,2,1,6,1,7,8,1,1,1,1,1,1,5,5,6,999,4,1,417,,3,,,,,,999,10,10,1,5,5,5,3,2,8,1979,43,3,41,3,4,2,134,1,5,,,,1,8,1,1,1.0851735,.75017864,1.1648675
28 Nov 22,28 Nov 22,1009,1391.33,27,2,2,sv,1,3,2,,5,,41,41,44,28,1,0,1,0,0,,,,,,,6,,,,1,3,3,3,3,3,2,3,5,1,7,4,5,1,0,3,5,2,4,4,9,1,2,1,2,2,1,4,4,5,,,,,,,,,,,11,,,1,,,,,,,,,,,,12,,,,,,,,,,,998,3,4,5,2,4,3,6,4,7,7,2,3,4,3,3,4,5,5,7,6,6,7,378,,3,1,,,,,,9,6,2,5,5,3,2,2,3,1994,28,2,41,3,4,2,135,2,7,,,,1,1,2,,1.3020856,1.1985136,1.1433755
28 Nov 22,28 Nov 22,1010,1521.2209,27,2,2,sv,1,2,2,,6,,13,41,999,0,0,2,0,0,0,1,,,,,,6,1,6,2,2,3,3,3,1,1,2,5,7,1,4,3,5,1,20,2,4,4,4,4,7,1,1,2,2,2,1,3,4,3,,,,,,,,,,,11,,,1,1,,,,,,,,,,,,,,,,5,3,5,,,,2,1,2,3,1,3,3,3,2,1,5,6,6,2,5,6,6,7,7,8,6,6,5,374,,3,1,2,3,,,,5,2,4,4,5,3,3,2,7,1971,51,4,41,1,4,1,133,1,1,2,2,7,1,2,2,,.92849666,1.0212413,.86551613
28 Nov 22,28 Nov 22,1011,1043.4139,27,2,2,sv,1,3,2,,9,,41,41,41,49,2,0,0,1,0,1,,,,,,6,,,,2,2,3,3,1,1,1,2,5,1,6,3,5,1,0,3,4,5,4,4,8,4,3,2,1,2,1,4,5,,,,,,,,7,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,2,3,3,3,2,1,4,2,3,2,3,4,6,5,3,8,9,9,7,373,,3,,2,,,,,7,3,1,4,5,3,3,1,7,1972,50,4,41,1,7,3,134,1,8,,,,1,3,2,,.86726081,.63849211,.86551613
28 Nov 22,28 Nov 22,1012,1033.891,27,2,1,sv,1,1,2,,7,,41,41,,2,1,1,0,0,1,1,,,,,,6,1,10,3,2,2,1,2,3,3,3,4,7,1,2,4,5,1,0,1,4,4,3,4,,3,3,2,3,2,2,5,3,7,,,,,,,,,,,11,,,1,1,2,,,,,,,,10,,,,,,,4,2,2,,,,1,3,2,3,1,1,2,4,3,1,6,3,3,2,2,3,7,8,8,10,10,5,6,373,,2,1,2,,,,,10,10,1,5,5,2,3,2,3,1968,54,4,41,4,7,3,133,3,1,2,2,1,1,8,2,,.78659236,.56001282,.86551613
28 Nov 22,28 Nov 22,1013,715.35797,27,2,2,sv,1,3,2,,4,,41,11,41,6,2,0,2,0,0,1,,,,,,6,1,3,3,1,3,2,3,1,1,1,7,7,1,6,6,6,1,3,2,4,3,4,4,7,1,3,2,1,2,1,6,4,3,,,3,,,6,7,8,,10,,,,2,1,,,,,,,,,10,,,,,,,4,2,5,,,,1,2,5,6,2,5,3,8,6,1,5,5,5,5,3,5,9,7,2,10,10,9,7,373,,5,,,,,5,,8,9,2,5,5,3,2,2,6,1991,31,2,41,1,6,2,134,1,1,2,1,8,1,1,1,2,.98274553,1.3417141,1.1433755
28 Nov 22,28 Nov 22,1014,1375.799,27,2,2,sv,1,3,2,,6,,32,41,41,13,0,0,0,0,0,1,,2,,,,,,7,1,2,2,2,2,3,3,3,2,5,1,2,1,2,1,0,1,5,5,4,5,8,1,2,2,3,3,3,4,3,8,,,3,,,,7,8,,,,,,2,,2,,,5,,,,,10,,,13,,,,3,3,,,,,1,998,3,2,3,3,2,4,3,3,4,3,3,2,3,3,6,5,5,8,7,8,6,373,,2,,,,,5,,9,8,3,4,5,3,3,2,6,1974,48,4,41,1,4,2,133,3,1,3,998,10,1,4,2,,.92849666,1.0212413,.86551613
28 Nov 22,28 Nov 22,1015,944.16901,27,2,2,sv,1,3,2,,8,,41,41,41,13,0,0,0,0,0,1,1,,3,,,,1,10,1,1,3,3,3,1,1,1,3,6,1,7,5,7,1,4,2,3,4,5,5,10,3,1,2,1,1,1,4,5,,,,3,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,5,1,1,,,,2,3,4,5,1,4,4,4,3,1,4,5,6,6,5,6,3,2,2,1,5,10,8,375,,1,,,,,5,,10,2,2,5,5,3,2,1,7,1984,38,3,41,1,4,2,134,2,1,2,6,4,1,3,2,,1.2537706,.97958714,1.1648675
28 Nov 22,28 Nov 22,1016,720.10498,27,2,2,sv,1,3,2,,9,,41,41,41,36,7,0,2,3,0,1,1,2,,,5,,,,,2,3,2,3,2,3,2,3,4,1,8,2,3,1,2,4,4,4,3,5,9,1,1,2,3,3,2,5,3,5,,,,,,,7,,,10,,,,2,,,,,,,,,,,11,,13,,,,,,,,,,1,2,2,3,2,2,2,3,2,1,3,5,3,3,3,3,2,5,10,4,1,5,3,998,,2,,,,,5,,6,5,3,4,5,2,3,2,12,1985,36,3,41,1,7,3,134,1,7,,,,1,7,2,,.91932398,.61896801,1.1648675
28 Nov 22,28 Nov 22,1017,1122.575,27,2,2,sv,1,1,2,,6,,41,41,,40,1,0,0,1,0,1,,,3,,,,1,8,2,2,3,2,3,2,2,2,5,5,1,5,3,6,1,2,3,4,4,3,4,,2,2,2,2,2,2,5,4,8,,,,,,,,,,,11,,,2,1,,,,,,,,,,11,,,,,,4,3,4,,,,1,3,2,2,1,2,2,2,2,2,2,3,5,4,4,5,2,2,2,8,2,7,7,373,,2,1,,,,,,7,7,2,5,5,3,3,2,8,1978,44,3,41,1,7,1,134,2,1,2,2,1,1,3,2,,.91932398,1.1804402,1.1648675
28 Nov 22,28 Nov 22,1018,762.19897,27,2,1,sv,1,3,2,,7,,41,41,41,50,0,2,0,0,0,2,,2,,,,,,10,1,2,3,3,3,1,1,1,3,5,1,5,5,5,1,10,1,998,5,5,5,10,1,2,1,1,1,1,3,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,3,997,,,,,1,2,2,2,1,1,2,2,2,1,5,5,5,5,6,5,10,10,8,2,1,5,4,374,,1,,,,,5,,10,1,1,4,5,1,3,1,11,1967,55,4,41,1,6,2,134,2,1,3,998,5,2,8,2,,.86726081,.71883041,.86551613
28 Nov 22,28 Nov 22,1019,1067.166,10,2,2,fr,1,2,2,,5,,14,14,14,1,0,0,0,0,0,1,,,,4,,,1,7,2,1,2,1,3,2,2,2,2,4,1,2,3,3,1,5,2,3,3,4,4,8,6,2,1,2,2,2,4,4,7,1,,3,,,,,,9,10,,,,2,1,2,,,,,,8,,,,,,,,,4,2,4,,,,1,2,3,3,2,1,3,4,3,4,6,3,4,4,3,5,3,3,5,10,8,5,6,170,,4,1,,,4,,,7,7,2,3,5,2,3,2,9,1989,33,2,14,1,9,1,46,2,1,2,2,998,1,1,2,,.84390301,.7172913,1.3381872
